SKU,Nombre,Categoria,Imagen local,URL para WooCommerce,Fuente
prod-16992,Moviplus 30 comprimidos (Difenidol Clorhidrato 25 mg),Medicamentos,/products/medicamentos/prod-16992-moviplus-30-comprimidos-difenidol-clorhidrato-25-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-16992-moviplus-30-comprimidos-difenidol-clorhidrato-25-mg.jpg,archivo_local_por_sku
prod-38137,Mucivil crema 1% 20 g (Terbinafina 1%),Medicamentos,/products/medicamentos/prod-38137-mucivil-crema-1-20-g-terbinafina-1.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38137-mucivil-crema-1-20-g-terbinafina-1.jpg,archivo_local_por_sku
prod-23319,Mucivil solución Top 1% 15 ml (Terbinafina 1%),Medicamentos,/products/medicamentos/prod-23319-mucivil-solucion-top-1-15-ml-terbinafina-1.jpg,http://farmacia-andes.abc/products/medicamentos/prod-23319-mucivil-solucion-top-1-15-ml-terbinafina-1.jpg,archivo_local_por_sku
prod-34633,Mucivil solución Top Sp 1% 20 ml (Terbinafina 1%),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-4825,Mulcatel jarabe 10% 200 ml (Sucralfato 10 g),Medicamentos,/products/medicamentos/prod-4825-mulcatel-jarabe-10-200-ml-sucralfato-10-g.jpg,http://farmacia-andes.abc/products/medicamentos/prod-4825-mulcatel-jarabe-10-200-ml-sucralfato-10-g.jpg,archivo_local_por_sku
prod-50124,"Multi 3 Vitamina 30 comprimidos (Minerales 1/1, Probioticos 1/1, Vitaminas 1/1)",Cuidado familiar,/products/importadas/prod-50124-multi-3-vitamina-30-comprimidos-minerales-1-1-probioticos-1-1-vitaminas-1-1-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-50124-multi-3-vitamina-30-comprimidos-minerales-1-1-probioticos-1-1-vitaminas-1-1-dr-simi.jpg,archivo_local_por_sku
prod-50191,Multi Vitaminas + Minerales,Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-29166,"Multiflora Plus 30 cápsulas (Lactobacillus Ácidophilus 1 mg, Lactobacillus Casei 1 mg, Lactobacillus Reuteri 1 mg, Lactobacillus Rhamnosus 1 mg)",Medicamentos,/products/importadas/prod-29166-multiflora-plus-30-capsulas-lactobacillus-acidophilus-1-mg-lactobacillus-cas-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-29166-multiflora-plus-30-capsulas-lactobacillus-acidophilus-1-mg-lactobacillus-cas-dr-simi.jpg,archivo_local_por_sku
prod-49892,"Multivitaminico Forte 30 cápsulas (Minerales 1/1, Probioticos 1/1, Vitaminas 1/1)",Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-49696,"Muno 400 UI 30 comprimidos (Probioticos 1/1, Vitaminas 1/1)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-50011,"Muno 5 30 cápsulas (Minerales 1/1, Omega 3 1/1, Probioticos 1/1, Q 10 1/1, Vitaminas 1/1)",Medicamentos,/products/medicamentos/prod-50011-muno-5-30-capsulas-minerales-1-1-omega-3-1-1-probioticos-1-1-q-10-1-1-.jpg,http://farmacia-andes.abc/products/medicamentos/prod-50011-muno-5-30-capsulas-minerales-1-1-omega-3-1-1-probioticos-1-1-q-10-1-1-.jpg,archivo_local_por_sku
prod-50104,"Muno Start 400 UI x 30sobres (Ácido Ascorbico 1/1, Bifidobacterium Lactis Blíster-04 1/1, Lactobacillus Rhamnosus 1/1, Vitamina D 1/1)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-35726,"Mupax ungüento 2% 7,5 g (Mupirocina 1 mg)",Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-7441,Muxol jarabe Ad 30 mg 100 ml (Ambroxol 30 mg/5 ml),Medicamentos,/products/medicamentos/prod-7441-muxol-jarabe-ad-30-mg-100-ml-ambroxol-30-mg-5-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-7441-muxol-jarabe-ad-30-mg-100-ml-ambroxol-30-mg-5-ml.jpg,archivo_local_por_sku
prod-7442,Muxol jarabe Inf 15 mg 100 ml (Ambroxol 15 mg),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49932,"Nanormen Puppy Suspencion oral (Pirantel 14,4 mg)",Veterinaria,/products/receta.svg,,placeholder_o_no_importable
prod-49933,"Nanormen Suspencion oral (Pirantel 144,13 mg)",Veterinaria,/products/receta.svg,,placeholder_o_no_importable
prod-30929,Naproxeno 550 mg 10 comprimidos Re Chile,Medicamentos,/products/medicamentos/prod-30929-naproxeno-550-mg-10-comprimidos-re-chile.jpg,http://farmacia-andes.abc/products/medicamentos/prod-30929-naproxeno-550-mg-10-comprimidos-re-chile.jpg,archivo_local_por_sku
prod-46147,Naproxeno Sod bioequivalente comprimidos 550 mg 10,Medicamentos,/products/medicamentos/prod-46147-naproxeno-sod-bioequivalente-comprimidos-550-mg-10.jpg,http://farmacia-andes.abc/products/medicamentos/prod-46147-naproxeno-sod-bioequivalente-comprimidos-550-mg-10.jpg,archivo_local_por_sku
prod-31687,"Nartan 2,5 mg 10 comprimidos (Naratriptan 2,5 mg)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-13823,"Nasolver jarabe 100 ml (Clorfenamina 2 mg/5 ml, Codeina 10 mg/5 ml, Pseudoefedrina 30 mg/5 ml)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-841,"Nastizol 14 comprimidos (Clorfenamina 4 mg, Pseudoefedrina 60 mg)",Medicamentos,/products/medicamentos/prod-841-nastizol-14-comprimidos-clorfenamina-4-mg-pseudoefedrina-60-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-841-nastizol-14-comprimidos-clorfenamina-4-mg-pseudoefedrina-60-mg.jpg,archivo_local_por_sku
prod-836,"Nastizol comprimidos jarabe 100 ml (Clorfenamina 2 mg/5 ml, Paracetamol 125 mg/5 ml, Pseudoefedrina 30 mg/5 ml)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-14944,"Nastizol D/N 18 comprimidos (Clorfenamina 4 mg, Paracetamol 500 mg, Pseudoefedrina 60 mg)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-838,"Nastizol gotas 15 ml (Clorfenamina 1 mg/1 ml, Pseudoefedrina 30 mg/1 ml)",Medicamentos,/products/medicamentos/prod-838-nastizol-gotas-15-ml-clorfenamina-1-mg-1-ml-pseudoefedrina-30-mg-1-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-838-nastizol-gotas-15-ml-clorfenamina-1-mg-1-ml-pseudoefedrina-30-mg-1-ml.jpg,archivo_local_por_sku
prod-840,"Nastizol jarabe 120 ml (Clorfenamina 2 mg, Pseudoefedrina Sulfato 30 mg)",Medicamentos,/products/medicamentos/prod-840-nastizol-jarabe-120-ml-clorfenamina-2-mg-pseudoefedrina-sulfato-30-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-840-nastizol-jarabe-120-ml-clorfenamina-2-mg-pseudoefedrina-sulfato-30-mg.jpg,archivo_local_por_sku
prod-1478,"Nastul comprimidos 10 comprimidos recubiertos (Clorfenamina 4 mg, Paracetamol 500 mg, Pseudoefedrina 60 mg)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-1479,"Nastul comprimidos jarabe 100 ml (Clorfenamina 2 mg/5 ml, Paracetamol 125 mg/5 ml, Pseudoefedrina 30 mg/5 ml)",Medicamentos,/products/importadas/prod-1479-nastul-comprimidos-jarabe-100-ml-clorfenamina-2-mg-5-ml-paracetamol-125-mg-5-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-1479-nastul-comprimidos-jarabe-100-ml-clorfenamina-2-mg-5-ml-paracetamol-125-mg-5-dr-simi.jpg,archivo_local_por_sku
prod-1480,"Nastul gotas 15 ml (Clorfenamina 1 mg, Pseudoefedrina 30 mg)",Medicamentos,/products/importadas/prod-1480-nastul-gotas-15-ml-clorfenamina-1-mg-pseudoefedrina-30-mg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-1480-nastul-gotas-15-ml-clorfenamina-1-mg-pseudoefedrina-30-mg-dr-simi.jpg,archivo_local_por_sku
prod-40296,"Naticare Supra 30 cápsulas (Biotina, Hierro, Minerales, Selenio, Vitaminas, Vitaminas B, Yodo)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-46702,Naturaloe Aco Hidr 350 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-46698,Naturaloe Gel 150 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-46695,Naturaloe Sh Hidr 350 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-23615,Naxpet 10 mg 10 comprimidos (Ketoprofeno 10 mg),Veterinaria,/products/receta.svg,,placeholder_o_no_importable
prod-24646,Naxpet 30 mg 10 comprimidos (Ketoprofeno 30 mg),Veterinaria,/products/receta.svg,,placeholder_o_no_importable
prod-28673,"Naxpet suspensión oral 0,4% 20 ml (Ketoprofeno 0,4%)",Veterinaria,/products/receta.svg,,placeholder_o_no_importable
prod-40808,Nebivitae 5 mg 28 comprimidos (bioequivalente) (Nebivolol 5 mg),Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-5979,Nefersil 125 mg 10 comprimidos (Clonixinato De Lisina 125 mg),Medicamentos,/products/medicamentos/prod-5979-nefersil-125-mg-10-comprimidos-clonixinato-de-lisina-125-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-5979-nefersil-125-mg-10-comprimidos-clonixinato-de-lisina-125-mg.jpg,archivo_local_por_sku
prod-40574,"Nefex Duo 0,5/0,4 mg 30 cápsulas LP (Dutasterida 0,5 mg, Tamsulosina 0,4 mg)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-30425,Neneglos Advance 20 g (Ox Zinc),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-31173,Neneglos Advanced 40 g (Ox Zinc 40%),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-12429,Neomicina 500 mg 12 comprimidos Chile,Medicamentos,/products/medicamentos/prod-12429-neomicina-500-mg-12-comprimidos-chile.jpg,http://farmacia-andes.abc/products/medicamentos/prod-12429-neomicina-500-mg-12-comprimidos-chile.jpg,archivo_local_por_sku
prod-2906,"Nervoton jarabe 120 ml (Cianocobalamina, Nicotinamida 0,1 mg, Piridoxina 0,003 g, Riboflavina 0,025 g, Tiamina 0,012 g)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49916,Neurobionta Advance 30 comprimidos (Vitaminas B 100 mg),Medicamentos,/products/medicamentos/prod-49916-neurobionta-advance-30-comprimidos-vitaminas-b-100-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49916-neurobionta-advance-30-comprimidos-vitaminas-b-100-mg.jpg,archivo_local_por_sku
prod-38523,Neuroval Cd comprimidos 10 mg (Clotiazepam 10 mg),Medicamentos,/products/medicamentos/prod-38523-neuroval-cd-comprimidos-10-mg-clotiazepam-10-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38523-neuroval-cd-comprimidos-10-mg-clotiazepam-10-mg.jpg,archivo_local_por_sku
prod-49402,Neutrogena crema Anti Edad 100 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49,Nexcare Cold Hot Compresas Frio/Calor,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-38941,Nexcare Opticlude Ad 5 Un,Medicamentos,/products/medicamentos/prod-38941-nexcare-opticlude-ad-5-un.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38941-nexcare-opticlude-ad-5-un.jpg,archivo_local_por_sku
prod-49511,Nexcare Parche Ocular Adulto 14 Un,Accesorios,/products/suero.svg,,placeholder_o_no_importable
prod-49968,"Next Gl Plus 6 comprimidos (Ácido Ascorbico 50 mg, Cafeina 33 mg, Clorfenamina 4 mg, Noscapina 10 mg, Paracetamol 400 mg)",Medicamentos,/products/importadas/prod-49968-next-gl-plus-6-comprimidos-acido-ascorbico-50-mg-cafeina-33-mg-clorfenamina--dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49968-next-gl-plus-6-comprimidos-acido-ascorbico-50-mg-cafeina-33-mg-clorfenamina--dr-simi.jpg,archivo_local_por_sku
prod-49652,"Next Gl 12 comprimidos Re (Ácido Ascorbico 50 mg, Cafeina 33 mg, Noscapina 10 mg, Paracetamol 400 mg)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-7446,"Nicotears Gel 140apli (Carbomero 974P 0,15%, Manitol 4,6%)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-10526,Nistatina 12OV Lchile,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-29181,"Nistatina suspensión oral 100,000 UI/ml 24 ml",Medicamentos,/products/medicamentos/prod-29181-nistatina-suspension-oral-100-000-ui-ml-24-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-29181-nistatina-suspension-oral-100-000-ui-ml-24-ml.jpg,archivo_local_por_sku
prod-11079,Nistatina-metronid Ov 10 Lchile,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-39040,Nitrofurantoina Macro 100 mg 10 cápsulas (bioequivalente) Mintlab,Medicamentos,/products/medicamentos/prod-39040-nitrofurantoina-macro-100-mg-10-capsulas-bioequivalente-mintlab.jpg,http://farmacia-andes.abc/products/medicamentos/prod-39040-nitrofurantoina-macro-100-mg-10-capsulas-bioequivalente-mintlab.jpg,archivo_local_por_sku
prod-44025,Nivea B Lotion Hid Express Norm 400,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-16744,Nivea Body Milk Hidrat Express 250 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-1049,Nivea Body Milk P/Ex Seca 250 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-1055,Nivea Body Milk P/Seca 250 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-17153,Nivea Body Q 10 Plus Reaf P/Normal 250 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-39686,"Nivea crema Ant Arr Reaf 50 g 45 + (Paracetamol, Tramadol)",Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-39687,Nivea crema Ant Arr Rev 50 g 55 +,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-44036,Nivea crema Corp Exp Hyd 1000,Medicamentos,/products/medicamentos/prod-44036-nivea-crema-corp-exp-hyd-1000.jpg,http://farmacia-andes.abc/products/medicamentos/prod-44036-nivea-crema-corp-exp-hyd-1000.jpg,archivo_local_por_sku
prod-39681,Nivea crema Men 75 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-44032,Nivea crema Milk Nut Prom 400,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-44034,Nivea crema Sof Milk Prom 400,Medicamentos,/products/medicamentos/prod-44034-nivea-crema-sof-milk-prom-400.jpg,http://farmacia-andes.abc/products/medicamentos/prod-44034-nivea-crema-sof-milk-prom-400.jpg,archivo_local_por_sku
prod-1057,Nivea Creme 30 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-1058,Nivea Creme 60 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-26752,Nivea Des F/Men Roll-on Inv B/White Power 50 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-39683,Nivea Des F/Men Sp Fresh Ocean 150 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-13832,Nivea Des F/W Roll-on P Beauty 50 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-14251,Nivea Des F/W Sp Pearl Beauty 150 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-31942,Nivea Des F/W Sp Protect&care 150 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-29329,Nivea Des F/W Sp S Protect 150 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49281,Nivea Des Tono Natural 50 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-45378,Nivea Essent Car Prot Lab (Karite 1 mg),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-45380,Nivea Fruity Cherry Shine F 10 Prot Lab,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49440,Nivea Jabon Barra Crem Care 3 x 125 g con U,Higiene,/products/alcohol-gel.svg,,placeholder_o_no_importable
prod-10606,Nivea Men Esp Af Sensit 200 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-48935,Nivea Men Esp Afei P&c 200,Medicamentos,/products/medicamentos/prod-48935-nivea-men-esp-afei-p-c-200.jpg,http://farmacia-andes.abc/products/medicamentos/prod-48935-nivea-men-esp-afei-p-c-200.jpg,archivo_local_por_sku
prod-49803,Nivea Reg Intensiva 72 H 400 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-12535,Nogesta 75MC 28 comprimidos (Desogestrel 75 mcg),Medicamentos,/products/importadas/prod-12535-nogesta-75mc-28-comprimidos-desogestrel-75-mcg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-12535-nogesta-75mc-28-comprimidos-desogestrel-75-mcg-dr-simi.jpg,archivo_local_por_sku
prod-39365,"Norah 28 comprimidos (Dienogest 2 mg, Etinilestradiol 0,03 mg)",Medicamentos,/products/medicamentos/prod-39365-norah-28-comprimidos-dienogest-2-mg-etinilestradiol-0-03-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-39365-norah-28-comprimidos-dienogest-2-mg-etinilestradiol-0-03-mg.jpg,archivo_local_por_sku
prod-45730,Normix comprimidos recubiertos 200 mg 12 (Rifaximina 200 mg),Medicamentos,/products/medicamentos/prod-45730-normix-comprimidos-recubiertos-200-mg-12-rifaximina-200-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-45730-normix-comprimidos-recubiertos-200-mg-12-rifaximina-200-mg.jpg,archivo_local_por_sku
prod-46541,Nortium XR comprimidos 50 mg 30 (Quetiapina 50 mg),Medicamentos,/products/medicamentos/prod-46541-nortium-xr-comprimidos-50-mg-30-quetiapina-50-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-46541-nortium-xr-comprimidos-50-mg-30-quetiapina-50-mg.jpg,archivo_local_por_sku
prod-9686,Noscapina 20 mg 20 comprimidos,Medicamentos,/products/medicamentos/prod-9686-noscapina-20-mg-20-comprimidos.jpg,http://farmacia-andes.abc/products/medicamentos/prod-9686-noscapina-20-mg-20-comprimidos.jpg,archivo_local_por_sku
prod-9687,Noscapina jarabe 100 ml Mintlab,Medicamentos,/products/medicamentos/prod-9687-noscapina-jarabe-100-ml-mintlab.jpg,http://farmacia-andes.abc/products/medicamentos/prod-9687-noscapina-jarabe-100-ml-mintlab.jpg,archivo_local_por_sku
prod-44923,Nosot Jab Int Nat Sen 150M,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-39065,Nosotras B Noc con A T/Suave 8 Un,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-17654,Nosotras Prot Diario 100 Un,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-9374,Nosotras Prot Diario Largos 30 Un,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-23973,Nosotras T/Mater Suave 10 Un,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-14473,Nosotras Tampon con Apl Reg 8 Un,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-14474,Nosotras Tampon con Apl Super 8 Un,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-37033,Nosotras Tampon Super Plus 8UD,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-44920,Nosotras Toahig Nor Su con A 30,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49521,"Novalif Sup Alim 60 cápsulas (Ácido Eicosapentanoico 140 mg, Colina 300 mg, Dha 1000 mg)",Medicamentos,/products/medicamentos/prod-49521-novalif-sup-alim-60-capsulas-acido-eicosapentanoico-140-mg-colina-300-.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49521-novalif-sup-alim-60-capsulas-acido-eicosapentanoico-140-mg-colina-300-.jpg,archivo_local_por_sku
prod-7448,"Novotears solución oftálmica 10 ml (Dextran 1 mg/1 ml, Hipromelosa 3 mg/1 ml, Nafazolina 0,12 mg/1 ml)",Medicamentos,/products/importadas/prod-7448-novotears-solucion-oftalmica-10-ml-dextran-1-mg-1-ml-hipromelosa-3-mg-1-ml-n-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-7448-novotears-solucion-oftalmica-10-ml-dextran-1-mg-1-ml-hipromelosa-3-mg-1-ml-n-dr-simi.jpg,archivo_local_por_sku
prod-752,"Np 27 30 ml (Ácido Undecilenico 8,71 g/100 ml, Alcohol Isopropilico 62,14 g/100 ml)",Medicamentos,/products/importadas/prod-752-np-27-30-ml-acido-undecilenico-8-71-g-100-ml-alcohol-isopropilico-62-14-g-10-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-752-np-27-30-ml-acido-undecilenico-8-71-g-100-ml-alcohol-isopropilico-62-14-g-10-dr-simi.jpg,archivo_local_por_sku
prod-753,"Np 27 Sp 60 ml (Ácido Undecilenico 8,71 g)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-4837,"Obleas Chinas 5 Un (Ácido Acetilsalicilico 400 mg, Cafeina 15 mg)",Medicamentos,/products/importadas/prod-4837-obleas-chinas-5-un-acido-acetilsalicilico-400-mg-cafeina-15-mg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-4837-obleas-chinas-5-un-acido-acetilsalicilico-400-mg-cafeina-15-mg-dr-simi.jpg,archivo_local_por_sku
prod-40488,Oftafilm Sp solución oftálmica 10 ml,Medicamentos,/products/importadas/prod-40488-oftafilm-sp-solucion-oftalmica-10-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-40488-oftafilm-sp-solucion-oftalmica-10-ml-dr-simi.jpg,archivo_local_por_sku
