Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Regular price,Sale price,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Categories,Tags,Images,Meta: _farmacia_andes_registro_isp,Meta: _farmacia_andes_principio_activo,Meta: _farmacia_andes_condicion_venta,Meta: _farmacia_andes_requiere_receta,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
simple,prod-49440,Nivea Jabon Barra Crem Care 3 x 125 g con U,1,0,visible,Jabones. Presentación: 1 Blister. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Jabones. Presentación: 1 Blister. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,4390,,taxable,1,,0,0,Higiene,"BEIERSDORF, Venta libre",,,,Venta libre,no,Marca,BEIERSDORF,1,0,Formato,1 Blister,1,0
simple,prod-10606,Nivea Men Esp Af Sensit 200 ml,1,0,visible,Espumas De Afeitar. Presentación: 200 ml. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Espumas De Afeitar. Presentación: 200 ml. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,8860,,taxable,1,,0,0,Dermocosmética,"BEIERSDORF, Venta libre",,,,Venta libre,no,Marca,BEIERSDORF,1,0,Formato,200 ml,1,0
simple,prod-48935,Nivea Men Esp Afei P&c 200,1,0,visible,Espumas De Afeitar. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Espumas De Afeitar. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,8860,,taxable,1,,0,0,Medicamentos,"BEIERSDORF, Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-48935-nivea-men-esp-afei-p-c-200.jpg,,,Venta libre,no,Marca,BEIERSDORF,1,0,Formato,Formato a consultar,1,0
simple,prod-49803,Nivea Reg Intensiva 72 H 400 ml,1,0,visible,Perfumeria. Presentación: 400 ml. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Perfumeria. Presentación: 400 ml. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,7300,,taxable,1,,0,0,Dermocosmética,"VARIOS PERFUMERIA, Venta libre",,,,Venta libre,no,Marca,VARIOS PERFUMERIA,1,0,Formato,400 ml,1,0
simple,prod-12535,Nogesta 75MC 28 comprimidos (Desogestrel 75 mcg),1,0,visible,Anticonceptivo oral Y vaginal. Presentación: 28 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Anticonceptivo oral Y vaginal. Presentación: 28 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,15600,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",http://farmacia-andes.abc/products/importadas/prod-12535-nogesta-75mc-28-comprimidos-desogestrel-75-mcg-dr-simi.jpg,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,28 comprimidos,1,0
simple,prod-39365,"Norah 28 comprimidos (Dienogest 2 mg, Etinilestradiol 0,03 mg)",1,0,visible,Anticonceptivo oral. Presentación: 28 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Anticonceptivo oral. Presentación: 28 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,15990,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-39365-norah-28-comprimidos-dienogest-2-mg-etinilestradiol-0-03-mg.jpg,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,28 comprimidos,1,0
simple,prod-45730,Normix comprimidos recubiertos 200 mg 12 (Rifaximina 200 mg),1,0,visible,Antidiarreico. Presentación: 12 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antidiarreico. Presentación: 12 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,20990,,taxable,1,,0,0,Medicamentos,"ANDROMACO, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-45730-normix-comprimidos-recubiertos-200-mg-12-rifaximina-200-mg.jpg,,,Venta con receta médica,yes,Marca,ANDROMACO,1,0,Formato,12 comprimidos,1,0
simple,prod-46541,Nortium XR comprimidos 50 mg 30 (Quetiapina 50 mg),1,0,visible,Neuroleptico(tranquilizante Mayor). Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Neuroleptico(tranquilizante Mayor). Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,26990,,taxable,1,,0,0,Medicamentos,"ASCEND, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-46541-nortium-xr-comprimidos-50-mg-30-quetiapina-50-mg.jpg,,,Venta con receta médica,yes,Marca,ASCEND,1,0,Formato,30 comprimidos,1,0
simple,prod-9686,Noscapina 20 mg 20 comprimidos,1,0,visible,Antitusivo. Presentación: 20 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antitusivo. Presentación: 20 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2160,,taxable,1,,0,0,Medicamentos,"MINTLAB, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-9686-noscapina-20-mg-20-comprimidos.jpg,,,Venta con receta médica,yes,Marca,MINTLAB,1,0,Formato,20 comprimidos,1,0
simple,prod-9687,Noscapina jarabe 100 ml Mintlab,1,0,visible,Antitusivo. Presentación: 100 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antitusivo. Presentación: 100 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2220,,taxable,1,,0,0,Medicamentos,"MINTLAB, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-9687-noscapina-jarabe-100-ml-mintlab.jpg,,,Venta con receta médica,yes,Marca,MINTLAB,1,0,Formato,100 mililitros,1,0
simple,prod-44923,Nosot Jab Int Nat Sen 150M,1,0,visible,Jabones. Presentación: 150 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Jabones. Presentación: 150 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,5990,,taxable,1,,0,0,Dermocosmética,"VARIOS PERFUMERIA, Venta libre",,,,Venta libre,no,Marca,VARIOS PERFUMERIA,1,0,Formato,150 mililitros,1,0
simple,prod-39065,Nosotras B Noc con A T/Suave 8 Un,1,0,visible,Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1390,,taxable,1,,0,0,Dermocosmética,"DIMASA, Venta libre",,,,Venta libre,no,Marca,DIMASA,1,0,Formato,Formato a consultar,1,0
simple,prod-17654,Nosotras Prot Diario 100 Un,1,0,visible,Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3990,,taxable,1,,0,0,Dermocosmética,"DIMASA, Venta libre",,,,Venta libre,no,Marca,DIMASA,1,0,Formato,Formato a consultar,1,0
simple,prod-9374,Nosotras Prot Diario Largos 30 Un,1,0,visible,Toallas Higienicas. Presentación: 30 Unidad. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Toallas Higienicas. Presentación: 30 Unidad. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2490,,taxable,1,,0,0,Dermocosmética,"DIMASA, Venta libre",,,,Venta libre,no,Marca,DIMASA,1,0,Formato,30 Unidad,1,0
simple,prod-23973,Nosotras T/Mater Suave 10 Un,1,0,visible,Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,4300,,taxable,1,,0,0,Dermocosmética,"DIMASA, Venta libre",,,,Venta libre,no,Marca,DIMASA,1,0,Formato,Formato a consultar,1,0
simple,prod-14473,Nosotras Tampon con Apl Reg 8 Un,1,0,visible,Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2990,,taxable,1,,0,0,Dermocosmética,"DIMASA, Venta libre",,,,Venta libre,no,Marca,DIMASA,1,0,Formato,Formato a consultar,1,0
simple,prod-14474,Nosotras Tampon con Apl Super 8 Un,1,0,visible,Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2990,,taxable,1,,0,0,Dermocosmética,"DIMASA, Venta libre",,,,Venta libre,no,Marca,DIMASA,1,0,Formato,Formato a consultar,1,0
simple,prod-37033,Nosotras Tampon Super Plus 8UD,1,0,visible,Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Toallas Higienicas. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2990,,taxable,1,,0,0,Dermocosmética,"DIMASA, Venta libre",,,,Venta libre,no,Marca,DIMASA,1,0,Formato,Formato a consultar,1,0
simple,prod-44920,Nosotras Toahig Nor Su con A 30,1,0,visible,Toallas Higienicas. Presentación: 30 Unidad. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Toallas Higienicas. Presentación: 30 Unidad. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,4290,,taxable,1,,0,0,Dermocosmética,"CMPC TISSUE, Venta libre",,,,Venta libre,no,Marca,CMPC TISSUE,1,0,Formato,30 Unidad,1,0
simple,prod-49521,"Novalif Sup Alim 60 cápsulas (Ácido Eicosapentanoico 140 mg, Colina 300 mg, Dha 1000 mg)",1,0,visible,Suplemento Alimenticio. Presentación: 60 cápsulas. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Suplemento Alimenticio. Presentación: 60 cápsulas. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,28980,,taxable,1,,0,0,Medicamentos,"EXELTIS CHILE, Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-49521-novalif-sup-alim-60-capsulas-acido-eicosapentanoico-140-mg-colina-300-.jpg,,,Venta libre,no,Marca,EXELTIS CHILE,1,0,Formato,60 cápsulas,1,0
simple,prod-7448,"Novotears solución oftálmica 10 ml (Dextran 1 mg/1 ml, Hipromelosa 3 mg/1 ml, Nafazolina 0,12 mg/1 ml)",1,0,visible,Descongestionante Oftalmico. Presentación: 10 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Descongestionante Oftalmico. Presentación: 10 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,5080,,taxable,1,,0,0,Medicamentos,"SAVAL, Venta libre",http://farmacia-andes.abc/products/importadas/prod-7448-novotears-solucion-oftalmica-10-ml-dextran-1-mg-1-ml-hipromelosa-3-mg-1-ml-n-dr-simi.jpg,,,Venta libre,no,Marca,SAVAL,1,0,Formato,10 mililitros,1,0
simple,prod-752,"Np 27 30 ml (Ácido Undecilenico 8,71 g/100 ml, Alcohol Isopropilico 62,14 g/100 ml)",1,0,visible,Antimicotico Topico. Presentación: 30 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antimicotico Topico. Presentación: 30 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,6800,,taxable,1,,0,0,Medicamentos,"FARMOQUIMICA DEL PACIFICO, Venta libre",http://farmacia-andes.abc/products/importadas/prod-752-np-27-30-ml-acido-undecilenico-8-71-g-100-ml-alcohol-isopropilico-62-14-g-10-dr-simi.jpg,,,Venta libre,no,Marca,FARMOQUIMICA DEL PACIFICO,1,0,Formato,30 mililitros,1,0
simple,prod-753,"Np 27 Sp 60 ml (Ácido Undecilenico 8,71 g)",1,0,visible,Antimicotico Topico. Presentación: 60 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antimicotico Topico. Presentación: 60 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,9990,,taxable,1,,0,0,Medicamentos,"FARMOQUIMICA DEL PACIFICO, Venta libre",,,,Venta libre,no,Marca,FARMOQUIMICA DEL PACIFICO,1,0,Formato,60 mililitros,1,0
simple,prod-4837,"Obleas Chinas 5 Un (Ácido Acetilsalicilico 400 mg, Cafeina 15 mg)",1,0,visible,Analgesico-antipiretico. Presentación: 5 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Analgesico-antipiretico. Presentación: 5 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1400,,taxable,1,,0,0,Medicamentos,"MAVER, Venta libre",http://farmacia-andes.abc/products/importadas/prod-4837-obleas-chinas-5-un-acido-acetilsalicilico-400-mg-cafeina-15-mg-dr-simi.jpg,,,Venta libre,no,Marca,MAVER,1,0,Formato,5 comprimidos,1,0
simple,prod-40488,Oftafilm Sp solución oftálmica 10 ml,1,0,visible,Humectante Ocular. Presentación: 10 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Humectante Ocular. Presentación: 10 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,17800,,taxable,1,,0,0,Medicamentos,"SAVAL, Requiere receta",http://farmacia-andes.abc/products/importadas/prod-40488-oftafilm-sp-solucion-oftalmica-10-ml-dr-simi.jpg,,,Venta con receta médica,yes,Marca,SAVAL,1,0,Formato,10 mililitros,1,0
